county_fips,date,county_name,year,month,day,tmax_f,tmin_f,temp_imputed,template_doy,contributing_stations,observed_tmax_f,event_id,construct_id,construct_family,absolute_gate_f,event_day_number,crosses_month_boundary,missing_daily_high,station_count_changed_during_event
48321,2023-07-16,Matagorda,2023,7,16,95.66,80.0,False,198,3.0,95.66,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,8,True,False,False
48321,2023-07-17,Matagorda,2023,7,17,96.32,78.98,False,199,3.0,96.32,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,9,True,False,False
48321,2023-07-18,Matagorda,2023,7,18,94.7,80.96,False,200,3.0,94.7,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,10,True,False,False
48321,2023-07-19,Matagorda,2023,7,19,95.72,80.96,False,201,3.0,95.72,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,11,True,False,False
48321,2023-07-20,Matagorda,2023,7,20,96.02,79.33999999999999,False,202,3.0,96.02,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,12,True,False,False
48321,2023-07-21,Matagorda,2023,7,21,96.02,78.32,False,203,3.0,96.02,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,13,True,False,False
48321,2023-07-22,Matagorda,2023,7,22,98.36,77.3,False,204,3.0,98.36,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,14,True,False,False
48321,2023-07-23,Matagorda,2023,7,23,98.66,77.0,False,205,3.0,98.66,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,15,True,False,False
48321,2023-07-24,Matagorda,2023,7,24,96.68,77.3,False,206,3.0,96.68,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,16,True,False,False
48321,2023-07-25,Matagorda,2023,7,25,96.02,77.0,False,207,3.0,96.02,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,17,True,False,False
48321,2023-07-26,Matagorda,2023,7,26,95.36,77.96,False,208,3.0,95.36,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,18,True,False,False
48321,2023-07-27,Matagorda,2023,7,27,95.0,77.66,False,209,3.0,95.0,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,19,True,False,False
48321,2023-07-28,Matagorda,2023,7,28,95.36,73.7,False,210,3.0,95.36,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,20,True,False,False
48321,2023-07-29,Matagorda,2023,7,29,95.3,74.66000000000001,False,211,3.0,95.3,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,21,True,False,False
48321,2023-07-30,Matagorda,2023,7,30,96.68,75.32000000000001,False,212,3.0,96.68,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,22,True,False,False
48321,2023-07-31,Matagorda,2023,7,31,98.3,75.38000000000001,False,213,3.0,98.3,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,23,True,False,False
48321,2023-08-01,Matagorda,2023,8,1,99.38,76.7,False,214,3.0,99.38,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,24,True,False,False
48321,2023-08-02,Matagorda,2023,8,2,99.02,74.36,False,215,3.0,99.02,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,25,True,False,False
48321,2023-08-03,Matagorda,2023,8,3,98.36,79.64,False,216,3.0,98.36,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,26,True,False,False
48321,2023-08-04,Matagorda,2023,8,4,97.64,80.66000000000001,False,217,3.0,97.64,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,27,True,False,False
48321,2023-08-05,Matagorda,2023,8,5,97.34,81.38000000000001,False,218,3.0,97.34,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,28,True,False,False
48321,2023-08-06,Matagorda,2023,8,6,97.7,82.4,False,219,3.0,97.7,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,29,True,False,False
48321,2023-08-07,Matagorda,2023,8,7,97.34,83.0,False,220,3.0,97.34,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,30,True,False,False
48321,2023-08-08,Matagorda,2023,8,8,97.64,81.68,False,221,3.0,97.64,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,31,True,False,False
48321,2023-08-09,Matagorda,2023,8,9,96.68,83.72000000000001,False,222,3.0,96.68,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,32,True,False,False
48321,2023-08-10,Matagorda,2023,8,10,96.68,82.4,False,223,3.0,96.68,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,33,True,False,False
48321,2023-08-11,Matagorda,2023,8,11,96.68,82.7,False,224,3.0,96.68,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,34,True,False,False
48321,2023-08-12,Matagorda,2023,8,12,97.7,83.0,False,225,3.0,97.7,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,35,True,False,False
48321,2023-08-13,Matagorda,2023,8,13,97.7,80.36,False,226,3.0,97.7,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,36,True,False,False
48321,2023-08-14,Matagorda,2023,8,14,98.36,79.28,False,227,3.0,98.36,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,37,True,False,False
48321,2023-08-15,Matagorda,2023,8,15,101.36,79.39999999999999,False,228,3.0,101.36,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,38,True,False,False
48321,2023-08-16,Matagorda,2023,8,16,103.40000000000002,76.94,False,229,3.0,103.40000000000002,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,39,True,False,False
48321,2023-08-17,Matagorda,2023,8,17,99.62,75.02,False,230,3.0,99.62,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,40,True,False,False
48321,2023-08-18,Matagorda,2023,8,18,98.66,79.64,False,231,3.0,98.66,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,41,True,False,False
48321,2023-08-19,Matagorda,2023,8,19,99.32,76.34,False,232,3.0,99.32,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,42,True,False,False
48321,2023-08-20,Matagorda,2023,8,20,102.02,76.34,False,233,3.0,102.02,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,43,True,False,False
48321,2023-08-21,Matagorda,2023,8,21,100.28000000000002,77.60000000000001,False,234,3.0,100.28000000000002,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,44,True,False,False
48321,2023-08-22,Matagorda,2023,8,22,94.28,80.36,False,235,3.0,94.28,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,45,True,False,False
48321,2023-08-23,Matagorda,2023,8,23,95.3,78.02,False,236,3.0,95.3,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,46,True,False,False
48321,2023-08-24,Matagorda,2023,8,24,101.06,77.0,False,237,3.0,101.06,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,47,True,False,False
48321,2023-08-25,Matagorda,2023,8,25,101.3,77.0,False,238,3.0,101.3,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,48,True,False,False
48321,2023-08-26,Matagorda,2023,8,26,100.34,75.32,False,239,3.0,100.34,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,49,True,False,False
48321,2023-08-27,Matagorda,2023,8,27,103.94,74.96,False,240,3.0,103.94,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,50,True,False,False
48321,2023-08-28,Matagorda,2023,8,28,103.64,77.0,False,241,3.0,103.64,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,51,True,False,False
48321,2023-08-29,Matagorda,2023,8,29,102.32,76.64,False,242,3.0,102.32,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,52,True,False,False
48321,2023-08-30,Matagorda,2023,8,30,102.98,69.38,False,243,3.0,102.98,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,53,True,False,False
48321,2023-08-31,Matagorda,2023,8,31,100.34,71.36,False,244,3.0,100.34,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,54,True,False,False
48321,2023-09-01,Matagorda,2023,9,1,98.3,69.68,False,245,3.0,98.3,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,55,True,False,False
48321,2023-09-02,Matagorda,2023,9,2,95.96,72.98,False,246,3.0,95.96,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,56,True,False,False
48321,2023-09-03,Matagorda,2023,9,3,96.38,74.72000000000001,False,247,3.0,96.38,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,57,True,False,False
48321,2023-09-04,Matagorda,2023,9,4,96.02,77.96,False,248,3.0,96.02,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,58,True,False,False
48321,2023-09-05,Matagorda,2023,9,5,96.32,82.27999999999999,False,249,3.0,96.32,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,59,True,False,False
48321,2023-09-06,Matagorda,2023,9,6,97.64,79.34,False,250,3.0,97.64,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,60,True,False,False
48321,2023-09-07,Matagorda,2023,9,7,100.04,75.67999999999999,False,251,3.0,100.04,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,61,True,False,False
48321,2023-09-08,Matagorda,2023,9,8,101.0,77.66,False,252,3.0,101.0,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,62,True,False,False
48321,2023-09-09,Matagorda,2023,9,9,99.26,78.98,False,253,3.0,99.26,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,63,True,False,False
48321,2023-09-10,Matagorda,2023,9,10,97.94,73.33999999999999,False,254,3.0,97.94,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,64,True,False,False
48321,2023-09-11,Matagorda,2023,9,11,97.34,68.3,False,255,3.0,97.34,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,65,True,False,False
48321,2023-09-12,Matagorda,2023,9,12,97.34,72.68,False,256,3.0,97.34,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,66,True,False,False
48321,2023-09-13,Matagorda,2023,9,13,97.64,74.3,False,257,3.0,97.64,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,67,True,False,False
48321,2023-09-14,Matagorda,2023,9,14,93.68,75.67999999999999,False,258,3.0,93.68,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,68,True,False,False
48321,2023-09-15,Matagorda,2023,9,15,92.71999999999998,74.0,False,259,3.0,92.71999999999998,48_321_2023_007_REL_TX_P80_D5_W15,REL_TX_P80_D5_W15,relative,,69,True,False,False
48201,2023-07-09,Harris,2023,7,9,96.38,80.06,False,191,3.0,96.38,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,1,True,False,False
48201,2023-07-10,Harris,2023,7,10,98.36,78.98,False,192,3.0,98.36,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,2,True,False,False
48201,2023-07-11,Harris,2023,7,11,98.36,80.96,False,193,3.0,98.36,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,3,True,False,False
48201,2023-07-12,Harris,2023,7,12,99.02,81.68,False,194,3.0,99.02,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,4,True,False,False
48201,2023-07-13,Harris,2023,7,13,99.32,81.32,False,195,3.0,99.32,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,5,True,False,False
48201,2023-07-14,Harris,2023,7,14,98.36,80.96,False,196,3.0,98.36,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,6,True,False,False
48201,2023-07-15,Harris,2023,7,15,99.32,80.66,False,197,3.0,99.32,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,7,True,False,False
48201,2023-07-16,Harris,2023,7,16,99.32,80.0,False,198,3.0,99.32,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,8,True,False,False
48201,2023-07-17,Harris,2023,7,17,100.28000000000002,80.0,False,199,3.0,100.28000000000002,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,9,True,False,False
48201,2023-07-18,Harris,2023,7,18,99.68,80.66,False,200,3.0,99.68,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,10,True,False,False
48201,2023-07-19,Harris,2023,7,19,100.34,80.06,False,201,3.0,100.34,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,11,True,False,False
48201,2023-07-20,Harris,2023,7,20,99.98,78.32000000000001,False,202,3.0,99.98,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,12,True,False,False
48201,2023-07-21,Harris,2023,7,21,99.62,77.36,False,203,3.0,99.62,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,13,True,False,False
48201,2023-07-22,Harris,2023,7,22,100.94,78.74,False,204,3.0,100.94,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,14,True,False,False
48201,2023-07-23,Harris,2023,7,23,100.34,75.67999999999999,False,205,3.0,100.34,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,15,True,False,False
48201,2023-07-24,Harris,2023,7,24,99.62,75.32,False,206,3.0,99.62,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,16,True,False,False
48201,2023-07-25,Harris,2023,7,25,97.7,75.98,False,207,3.0,97.7,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,17,True,False,False
48201,2023-07-26,Harris,2023,7,26,99.62,76.28,False,208,3.0,99.62,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,18,True,False,False
48201,2023-07-27,Harris,2023,7,27,97.34000000000002,76.33999999999999,False,209,3.0,97.34000000000002,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,19,True,False,False
48201,2023-07-28,Harris,2023,7,28,98.0,74.3,False,210,3.0,98.0,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,20,True,False,False
48201,2023-07-29,Harris,2023,7,29,98.36,75.98,False,211,3.0,98.36,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,21,True,False,False
48201,2023-07-30,Harris,2023,7,30,100.64,77.0,False,212,3.0,100.64,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,22,True,False,False
48201,2023-07-31,Harris,2023,7,31,103.34,79.04,False,213,3.0,103.34,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,23,True,False,False
48201,2023-08-01,Harris,2023,8,1,102.68,81.68,False,214,3.0,102.68,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,24,True,False,False
48201,2023-08-02,Harris,2023,8,2,101.96,77.36,False,215,3.0,101.96,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,25,True,False,False
48201,2023-08-03,Harris,2023,8,3,101.3,78.67999999999999,False,216,3.0,101.3,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,26,True,False,False
48201,2023-08-04,Harris,2023,8,4,102.32,81.02,False,217,3.0,102.32,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,27,True,False,False
48201,2023-08-05,Harris,2023,8,5,102.62,80.66,False,218,3.0,102.62,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,28,True,False,False
48201,2023-08-06,Harris,2023,8,6,102.32,81.32,False,219,3.0,102.32,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,29,True,False,False
48201,2023-08-07,Harris,2023,8,7,102.68,81.68,False,220,3.0,102.68,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,30,True,False,False
48201,2023-08-08,Harris,2023,8,8,102.02,81.68,False,221,3.0,102.02,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,31,True,False,False
48201,2023-08-09,Harris,2023,8,9,101.96,81.98,False,222,3.0,101.96,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,32,True,False,False
48201,2023-08-10,Harris,2023,8,10,103.64,81.68,False,223,3.0,103.64,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,33,True,False,False
48201,2023-08-11,Harris,2023,8,11,103.64,82.34,False,224,3.0,103.64,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,34,True,False,False
48201,2023-08-12,Harris,2023,8,12,104.0,82.94,False,225,3.0,104.0,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,35,True,False,False
48201,2023-08-13,Harris,2023,8,13,103.64,80.36,False,226,3.0,103.64,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,36,True,False,False
48201,2023-08-14,Harris,2023,8,14,104.0,79.33999999999999,False,227,3.0,104.0,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,37,True,False,False
48201,2023-08-15,Harris,2023,8,15,104.0,81.98,False,228,3.0,104.0,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,38,True,False,False
48201,2023-08-16,Harris,2023,8,16,101.0,75.68,False,229,3.0,101.0,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,39,True,False,False
48201,2023-08-17,Harris,2023,8,17,104.66,73.7,False,230,3.0,104.66,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,40,True,False,False
48201,2023-08-18,Harris,2023,8,18,103.34,79.33999999999999,False,231,3.0,103.34,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,41,True,False,False
48201,2023-08-19,Harris,2023,8,19,103.64,80.0,False,232,3.0,103.64,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,42,True,False,False
48201,2023-08-20,Harris,2023,8,20,108.32,81.68,False,233,3.0,108.32,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,43,True,False,False
48201,2023-08-21,Harris,2023,8,21,101.65999999999998,79.39999999999999,False,234,3.0,101.65999999999998,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,44,True,False,False
48201,2023-08-22,Harris,2023,8,22,98.3,82.7,False,235,3.0,98.3,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,45,True,False,False
48201,2023-08-23,Harris,2023,8,23,102.98,78.67999999999999,False,236,3.0,102.98,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,46,True,False,False
48201,2023-08-24,Harris,2023,8,24,108.68,80.72000000000001,False,237,3.0,108.68,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,47,True,False,False
48201,2023-08-25,Harris,2023,8,25,102.68,78.67999999999999,False,238,3.0,102.68,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,48,True,False,False
48201,2023-08-26,Harris,2023,8,26,104.66,78.02,False,239,3.0,104.66,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,49,True,False,False
48201,2023-08-27,Harris,2023,8,27,109.7,78.74,False,240,3.0,109.7,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,50,True,False,False
48201,2023-08-28,Harris,2023,8,28,99.32,77.66000000000001,False,241,3.0,99.32,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,51,True,False,False
48201,2023-08-29,Harris,2023,8,29,99.02,78.67999999999999,False,242,3.0,99.02,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,52,True,False,False
48201,2023-08-30,Harris,2023,8,30,101.3,72.67999999999999,False,243,3.0,101.3,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,53,True,False,False
48201,2023-08-31,Harris,2023,8,31,100.34,72.32000000000001,False,244,3.0,100.34,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,54,True,False,False
48201,2023-09-01,Harris,2023,9,1,101.66,72.98,False,245,3.0,101.66,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,55,True,False,False
48201,2023-09-02,Harris,2023,9,2,101.59999999999998,75.38,False,246,3.0,101.59999999999998,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,56,True,False,False
48201,2023-09-03,Harris,2023,9,3,100.04,78.68,False,247,3.0,100.04,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,57,True,False,False
48201,2023-09-04,Harris,2023,9,4,97.04,79.34,False,248,3.0,97.04,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,58,True,False,False
48201,2023-09-05,Harris,2023,9,5,100.64,82.34,False,249,3.0,100.64,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,59,True,False,False
48201,2023-09-06,Harris,2023,9,6,102.32,77.66000000000001,False,250,3.0,102.32,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,60,True,False,False
48201,2023-09-07,Harris,2023,9,7,104.3,80.66,False,251,3.0,104.3,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,61,True,False,False
48201,2023-09-08,Harris,2023,9,8,105.98,79.7,False,252,3.0,105.98,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,62,True,False,False
48201,2023-09-09,Harris,2023,9,9,98.66,72.38000000000001,False,253,3.0,98.66,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,63,True,False,False
48201,2023-09-10,Harris,2023,9,10,97.64,72.68,False,254,3.0,97.64,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,64,True,False,False
48201,2023-09-11,Harris,2023,9,11,96.74,68.96,False,255,3.0,96.74,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,65,True,False,False
48201,2023-09-12,Harris,2023,9,12,98.36,73.33999999999999,False,256,3.0,98.36,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,66,True,False,False
48201,2023-09-13,Harris,2023,9,13,96.02,76.33999999999999,False,257,3.0,96.02,48_201_2023_013_REL_TX_P80_D2_W15,REL_TX_P80_D2_W15,relative,,67,True,False,False
48201,2023-07-09,Harris,2023,7,9,96.38,80.06,False,191,3.0,96.38,48_201_2023_008_REL_TX_P80_D3_W15,REL_TX_P80_D3_W15,relative,,1,True,False,False
48201,2023-07-10,Harris,2023,7,10,98.36,78.98,False,192,3.0,98.36,48_201_2023_008_REL_TX_P80_D3_W15,REL_TX_P80_D3_W15,relative,,2,True,False,False
48201,2023-07-11,Harris,2023,7,11,98.36,80.96,False,193,3.0,98.36,48_201_2023_008_REL_TX_P80_D3_W15,REL_TX_P80_D3_W15,relative,,3,True,False,False
48201,2023-07-12,Harris,2023,7,12,99.02,81.68,False,194,3.0,99.02,48_201_2023_008_REL_TX_P80_D3_W15,REL_TX_P80_D3_W15,relative,,4,True,False,False
48201,2023-07-13,Harris,2023,7,13,99.32,81.32,False,195,3.0,99.32,48_201_2023_008_REL_TX_P80_D3_W15,REL_TX_P80_D3_W15,relative,,5,True,False,False
48201,2023-07-14,Harris,2023,7,14,98.36,80.96,False,196,3.0,98.36,48_201_2023_008_REL_TX_P80_D3_W15,REL_TX_P80_D3_W15,relative,,6,True,False,False
48201,2023-07-15,Harris,2023,7,15,99.32,80.66,False,197,3.0,99.32,48_201_2023_008_REL_TX_P80_D3_W15,REL_TX_P80_D3_W15,relative,,7,True,False,False
48201,2023-07-16,Harris,2023,7,16,99.32,80.0,False,198,3.0,99.32,48_201_2023_008_REL_TX_P80_D3_W15,REL_TX_P80_D3_W15,relative,,8,True,False,False
48201,2023-07-17,Harris,2023,7,17,100.28000000000002,80.0,False,199,3.0,100.28000000000002,48_201_2023_008_REL_TX_P80_D3_W15,REL_TX_P80_D3_W15,relative,,9,True,False,False
48201,2023-07-18,Harris,2023,7,18,99.68,80.66,False,200,3.0,99.68,48_201_2023_008_REL_TX_P80_D3_W15,REL_TX_P80_D3_W15,relative,,10,True,False,False
48201,2023-07-19,Harris,2023,7,19,100.34,80.06,False,201,3.0,100.34,48_201_2023_008_REL_TX_P80_D3_W15,REL_TX_P80_D3_W15,relative,,11,True,False,False
48201,2023-07-20,Harris,2023,7,20,99.98,78.32000000000001,False,202,3.0,99.98,48_201_2023_008_REL_TX_P80_D3_W15,REL_TX_P80_D3_W15,relative,,12,True,False,False
48201,2023-07-21,Harris,2023,7,21,99.62,77.36,False,203,3.0,99.62,48_201_2023_008_REL_TX_P80_D3_W15,REL_TX_P80_D3_W15,relative,,13,True,False,False
48201,2023-07-22,Harris,2023,7,22,100.94,78.74,False,204,3.0,100.94,48_201_2023_008_REL_TX_P80_D3_W15,REL_TX_P80_D3_W15,relative,,14,True,False,False
48201,2023-07-23,Harris,2023,7,23,100.34,75.67999999999999,False,205,3.0,100.34,48_201_2023_008_REL_TX_P80_D3_W15,REL_TX_P80_D3_W15,relative,,15,True,False,False
48201,2023-07-24,Harris,2023,7,24,99.62,75.32,False,206,3.0,99.62,48_201_2023_008_REL_TX_P80_D3_W15,REL_TX_P80_D3_W15,relative,,16,True,False,False
48201,2023-07-25,Harris,2023,7,25,97.7,75.98,False,207,3.0,97.7,48_201_2023_008_REL_TX_P80_D3_W15,REL_TX_P80_D3_W15,relative,,17,True,False,False
48201,2023-07-26,Harris,2023,7,26,99.62,76.28,False,208,3.0,99.62,48_201_2023_008_REL_TX_P80_D3_W15,REL_TX_P80_D3_W15,relative,,18,True,False,False
